cat_traveller_id,cat_traveller,traveller_cat,country_res_id,country_res_name,adjustment_type_id,adjustment_type,frequency_id,frequency,time_period,observation_value,unit_measurement_id,unit_measurement,table
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4205,Israel,10,Original,M,Monthly,2023-06,840,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4216,United Arab Emirates,10,Original,M,Monthly,2023-06,3980,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6105,Taiwan,10,Original,M,Monthly,2023-06,10830,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8104,United States of America,10,Original,M,Monthly,2023-06,49080,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8203,Brazil,10,Original,M,Monthly,2023-06,1120,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5205,Singapore,10,Original,M,Monthly,2023-06,42610,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3204,Croatia,10,Original,M,Monthly,2023-06,3120,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5203,Malaysia,10,Original,M,Monthly,2023-06,15250,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6203,"Korea, South",10,Original,M,Monthly,2023-06,8460,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6201,Japan,10,Original,M,Monthly,2023-06,15040,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4215,Turkiye,10,Original,M,Monthly,2023-06,4890,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8104,United States of America,10,Original,M,Monthly,2023-06,49330,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2303,France,10,Original,M,Monthly,2023-06,6940,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5104,Thailand,10,Original,M,Monthly,2023-06,8610,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7103,India,10,Original,M,Monthly,2023-06,36680,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,7105,Nepal,10,Original,M,Monthly,2023-06,4010,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1301,New Caledonia,10,Original,M,Monthly,2023-06,1400,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1302,Papua New Guinea,10,Original,M,Monthly,2023-06,8600,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2303,France,10,Original,M,Monthly,2023-06,13980,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7105,Nepal,10,Original,M,Monthly,2023-06,1950,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1301,New Caledonia,10,Original,M,Monthly,2023-06,3480,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3104,Italy,10,Original,M,Monthly,2023-06,4750,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3308,Russian Federation,10,Original,M,Monthly,2023-06,580,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8205,Colombia,10,Original,M,Monthly,2023-06,3070,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2304,Germany,10,Original,M,Monthly,2023-06,8690,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2407,Sweden,10,Original,M,Monthly,2023-06,1270,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5104,Thailand,10,Original,M,Monthly,2023-06,35740,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6201,Japan,10,Original,M,Monthly,2023-06,32060,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7106,Pakistan,10,Original,M,Monthly,2023-06,1740,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2403,Finland,10,Original,M,Monthly,2023-06,730,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,3108,Spain,10,Original,M,Monthly,2023-06,2140,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8102,Canada,10,Original,M,Monthly,2023-06,7310,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3108,Spain,10,Original,M,Monthly,2023-06,10820,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8102,Canada,10,Original,M,Monthly,2023-06,11340,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8306,Mexico,10,Original,M,Monthly,2023-06,1210,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5204,Philippines,10,Original,M,Monthly,2023-06,15300,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8306,Mexico,10,Original,M,Monthly,2023-06,860,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1201,New Zealand,10,Original,M,Monthly,2023-06,67340,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2308,Netherlands,10,Original,M,Monthly,2023-06,3240,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3308,Russian Federation,10,Original,M,Monthly,2023-06,400,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4203,Iran,10,Original,M,Monthly,2023-06,1510,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4216,United Arab Emirates,10,Original,M,Monthly,2023-06,3280,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5205,Singapore,10,Original,M,Monthly,2023-06,23560,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,7107,Sri Lanka,10,Original,M,Monthly,2023-06,5240,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,1302,Papua New Guinea,10,Original,M,Monthly,2023-06,3890,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8204,Chile,10,Original,M,Monthly,2023-06,2000,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3104,Italy,10,Original,M,Monthly,2023-06,32740,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2302,Belgium,10,Original,M,Monthly,2023-06,730,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5102,Cambodia,10,Original,M,Monthly,2023-06,1560,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1505,Samoa,10,Original,M,Monthly,2023-06,3880,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,2201,Ireland,10,Original,M,Monthly,2023-06,6560,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3106,Portugal,10,Original,M,Monthly,2023-06,2250,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,3307,Poland,10,Original,M,Monthly,2023-06,1630,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,5105,Vietnam,10,Original,M,Monthly,2023-06,20980,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,8213,Peru,10,Original,M,Monthly,2023-06,710,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,9225,South Africa,10,Original,M,Monthly,2023-06,3500,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2401,Denmark,10,Original,M,Monthly,2023-06,1050,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,4213,Saudi Arabia,10,Original,M,Monthly,2023-06,870,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,5203,Malaysia,10,Original,M,Monthly,2023-06,12630,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,6203,"Korea, South",10,Original,M,Monthly,2023-06,18210,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6105,Taiwan,10,Original,M,Monthly,2023-06,5330,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,2201,Ireland,10,Original,M,Monthly,2023-07,6030,NUM,Number,sc
6,Short-term (less than one year) Visitors arriving,Visitors arriving,8203,Brazil,10,Original,M,Monthly,2023-07,2880,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,1502,Fiji,10,Original,M,Monthly,2023-07,40650,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,4205,Israel,10,Original,M,Monthly,2023-07,2420,NUM,Number,sc
5,Short-term (less than one year) Residents returning,Residents returning,6102,Hong Kong,10,Original,M,Monthly,2023-07,9900,NUM,Number,sc
